"id","x","y","angle","type","speed","pos","lane","slope","simtime"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.312"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.524"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.736"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","37.948"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.16"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.372"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.584"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_7","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_2","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","38.796"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_7","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_2","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_3","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.008"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_7","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_2","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_3","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.22"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_2","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_3","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_7","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_5","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_3","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_6","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_3","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_1","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_4","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_2","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_2","1470.88","1073.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_3","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.432"
"id_0","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_1","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_5","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_1","768.63","816.34","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_2","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_0","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_4","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_1","1425.56","1082.94","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_0","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_2","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_6","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_1","583.69","854.5","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_0","323.63","227.57","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_0","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
"id_1","1579.38","473.19","0.0","no_type_info","0.0","0.0","no_lane_info","0.0","39.644"
